点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
1861097,105.6,-3.9,23.26311484,113.5243257,-1.4641,-2.664,3.039816575,3,1688527482,22,-0.039816575
1861097,105.6,-3.9,23.26311473,113.5243255,-1.4625,-2.6634,3.038520332,3,1688527482,22,-0.038520332
1861281,105.8,-4.1,23.26311463,113.5243253,-1.4614,-2.6643,3.038780092,3,1688527482,21,-0.038780092
1861281,105.8,-4.1,23.26311452,113.5243251,-1.4632,-2.6654,3.040610366,3,1688527482,21,-0.040610366
1861281,105.8,-4.1,23.26311442,113.5243248,-1.4631,-2.6657,3.040825233,3,1688527482,21,-0.040825233
1861281,105.8,-4.1,23.26311431,113.5243246,-1.46,-2.6651,3.03880865,3,1688527482,21,-0.03880865
1861281,105.8,-4.1,23.26311421,113.5243244,-1.4598,-2.6667,3.04011594,3,1688527482,21,-0.04011594
1861281,105.8,-4.1,23.2631141,113.5243242,-1.4586,-2.6679,3.040592766,3,1688527482,21,-0.040592766
1861281,105.8,-4.1,23.26311399,113.524324,-1.4584,-2.6654,3.038303428,3,1688527482,21,-0.038303428
1861281,105.8,-4.1,23.26311389,113.5243238,-1.4595,-2.6673,3.040498239,3,1688527482,21,-0.040498239
1861281,105.8,-4.1,23.26311378,113.5243236,-1.458,-2.6664,3.038988806,3,1688527482,21,-0.038988806
1861469,106,-3.9,23.26311368,113.5243234,-1.4575,-2.6656,3.038047006,3,1688527482,21.5,-0.038047006
1861469,106,-3.9,23.26311357,113.5243232,-1.4561,-2.6663,3.037989944,3,1688527482,21.5,-0.037989944
1861469,106,-3.9,23.26311347,113.524323,-1.456,-2.6662,3.037854249,3,1688527482,21.5,-0.037854249
1861469,106,-3.9,23.26311336,113.5243228,-1.4572,-2.6652,3.03755212,3,1688527482,21.5,-0.03755212
1861469,106,-3.9,23.26311326,113.5243226,-1.4583,-2.6659,3.038694078,3,1688527482,21.5,-0.038694078
1861469,106,-3.9,23.26311315,113.5243224,-1.4598,-2.6652,3.03880027,3,1688527482,21.5,-0.03880027
1861469,106,-3.9,23.26311305,113.5243221,-1.4597,-2.6649,3.038489115,3,1688527482,21.5,-0.038489115
1861469,106,-3.9,23.26311294,113.5243219,-1.4595,-2.6652,3.038656165,3,1688527482,21.5,-0.038656165
1861469,106,-3.9,23.26311284,113.5243217,-1.4605,-2.665,3.038961212,3,1688527482,21.5,-0.038961212
1861650,106.4,-3.9,23.26311273,113.5243215,-1.4615,-2.6631,3.037776137,3,1688527483,23.5,-0.037776137
1861650,106.4,-3.9,23.26311262,113.5243213,-1.4633,-2.6646,3.039957245,3,1688527483,23.5,-0.039957245
1861650,106.4,-3.9,23.26311252,113.5243211,-1.4634,-2.6642,3.039654783,3,1688527483,23.5,-0.039654783
1861650,106.4,-3.9,23.26311241,113.5243209,-1.463,-2.6627,3.03814751,3,1688527483,23.5,-0.03814751
1861650,106.4,-3.9,23.26311231,113.5243207,-1.4636,-2.6621,3.037910692,3,1688527483,23.5,-0.037910692
1861650,106.4,-3.9,23.2631122,113.5243205,-1.4618,-2.6623,3.03721921,3,1688527483,23.5,-0.03721921
1861650,106.4,-3.9,23.2631121,113.5243203,-1.4615,-2.6621,3.036899514,3,1688527483,23.5,-0.036899514
1861650,106.4,-3.9,23.26311199,113.5243201,-1.4634,-2.6622,3.037901973,3,1688527483,23.5,-0.037901973
1861650,106.4,-3.9,23.26311188,113.5243199,-1.4625,-2.6629,3.038082069,3,1688527483,23.5,-0.038082069
1861650,106.4,-3.9,23.26311178,113.5243196,-1.4624,-2.6623,3.037508033,3,1688527483,23.5,-0.037508033
1861650,106.4,-3.9,23.26311167,113.5243194,-1.4615,-2.6627,3.037425479,3,1688527483,23.5,-0.037425479
1861840,106.6,-4.1,23.26311157,113.5243192,-1.4599,-2.6634,3.037269756,3,1688527483,22.5,-0.037269756
1861840,106.6,-4.1,23.26311146,113.524319,-1.4598,-2.6632,3.037046309,3,1688527483,22.5,-0.037046309
1861840,106.6,-4.1,23.26311136,113.5243188,-1.4619,-2.6637,3.038494578,3,1688527483,22.5,-0.038494578
1861840,106.6,-4.1,23.26311125,113.5243186,-1.461,-2.6627,3.037184929,3,1688527483,22.5,-0.037184929
1861840,106.6,-4.1,23.26311114,113.5243184,-1.4591,-2.6638,3.03723612,3,1688527483,22.5,-0.03723612
1861840,106.6,-4.1,23.26311104,113.5243182,-1.4592,-2.6644,3.037810396,3,1688527483,22.5,-0.037810396
1861840,106.6,-4.1,23.26311093,113.524318,-1.4586,-2.6638,3.03699595,3,1688527483,22.5,-0.03699595
1861840,106.6,-4.1,23.26311083,113.5243178,-1.4585,-2.6631,3.036333951,3,1688527483,22.5,-0.036333951
1861840,106.6,-4.1,23.26311072,113.5243176,-1.4589,-2.6635,3.036876925,3,1688527483,22.5,-0.036876925
1861840,106.6,-4.1,23.26311062,113.5243174,-1.4592,-2.6646,3.037985813,3,1688527483,22.5,-0.037985813
1862020,106.8,-3.9,23.26311051,113.5243171,-1.4593,-2.6638,3.037332206,3,1688527483,16.5,-0.037332206
1862020,106.8,-3.9,23.26311041,113.5243169,-1.4603,-2.6641,3.038075855,3,1688527483,16.5,-0.038075855
1862020,106.8,-3.9,23.2631103,113.5243167,-1.4609,-2.6622,3.036698479,3,1688527483,16.5,-0.036698479
1862020,106.8,-3.9,23.2631102,113.5243165,-1.4601,-2.6634,3.037365893,3,1688527483,16.5,-0.037365893
1862020,106.8,-3.9,23.26311009,113.5243163,-1.4617,-2.662,3.036908114,3,1688527483,16.5,-0.036908114
1862020,106.8,-3.9,23.26310998,113.5243161,-1.4623,-2.6626,3.03772284,3,1688527483,16.5,-0.03772284
1862020,106.8,-3.9,23.26310988,113.5243159,-1.4632,-2.6607,3.036491187,3,1688527483,16.5,-0.036491187
1862217,106.8,-3.9,23.26310977,113.5243157,-1.4643,-2.6613,3.037547066,3,1688527483,19,-0.037547066
1862217,106.8,-3.9,23.26310967,113.5243155,-1.464,-2.661,3.037139608,3,1688527483,19,-0.037139608
1862217,106.8,-3.9,23.26310956,113.5243153,-1.4637,-2.661,3.03699501,3,1688527483,19,-0.03699501
1862217,106.8,-3.9,23.26310946,113.5243151,-1.4644,-2.6614,3.037682887,3,1688527483,19,-0.037682887
1862217,106.8,-3.9,23.26310935,113.5243149,-1.4647,-2.6598,3.036425881,3,1688527483,19,-0.036425881
1862217,106.8,-3.9,23.26310924,113.5243147,-1.4663,-2.6592,3.036672575,3,1688527483,19,-0.036672575
1862217,106.8,-3.9,23.26310914,113.5243144,-1.467,-2.6594,3.037185763,3,1688527483,19,-0.037185763
1862217,106.8,-3.9,23.26310903,113.5243142,-1.4661,-2.6588,3.036225724,3,1688527483,19,-0.036225724
1862217,106.8,-3.9,23.26310893,113.524314,-1.4661,-2.6592,3.036576008,3,1688527483,19,-0.036576008
1862408,107.2,-4.1,23.26310882,113.5243138,-1.4681,-2.6603,3.038505175,3,1688527483,25,-0.038505175
1862408,107.2,-4.1,23.26310871,113.5243136,-1.4682,-2.6592,3.037590473,3,1688527483,25,-0.037590473
1862408,107.2,-4.1,23.26310861,113.5243134,-1.4686,-2.6582,3.036908494,3,1688527483,25,-0.036908494
1862408,107.2,-4.1,23.2631085,113.5243132,-1.4677,-2.6593,3.037436383,3,1688527483,25,-0.037436383
1862408,107.2,-4.1,23.2631084,113.524313,-1.4673,-2.6581,3.0361925,3,1688527483,25,-0.0361925
1862408,107.2,-4.1,23.26310829,113.5243128,-1.4685,-2.6599,3.038348278,3,1688527483,25,-0.038348278
1862408,107.2,-4.1,23.26310818,113.5243126,-1.4691,-2.6596,3.038375712,3,1688527483,25,-0.038375712
1862408,107.2,-4.1,23.26310808,113.5243124,-1.4676,-2.6583,3.03651258,3,1688527483,25,-0.03651258
1862408,107.2,-4.1,23.26310797,113.5243122,-1.4693,-2.6594,3.03829736,3,1688527483,25,-0.03829736
1862408,107.2,-4.1,23.26310786,113.524312,-1.4685,-2.6596,3.038085649,3,1688527483,25,-0.038085649
1862408,107.2,-4.1,23.26310776,113.5243117,-1.4682,-2.6591,3.03750293,3,1688527483,25,-0.03750293
1862585,107.4,-3.9,23.26310765,113.5243115,-1.4685,-2.659,3.037560411,3,1688527483,25,-0.037560411
1862585,107.4,-3.9,23.26310755,113.5243113,-1.4681,-2.6595,3.037804776,3,1688527483,25,-0.037804776
1862585,107.4,-3.9,23.26310744,113.5243111,-1.4681,-2.659,3.037367052,3,1688527483,25,-0.037367052
1862585,107.4,-3.9,23.26310733,113.5243109,-1.4697,-2.6602,3.039191032,3,1688527483,25,-0.039191032
1862585,107.4,-3.9,23.26310723,113.5243107,-1.4679,-2.6602,3.038320992,3,1688527483,25,-0.038320992
1862585,107.4,-3.9,23.26310712,113.5243105,-1.468,-2.66,3.038194201,3,1688527483,25,-0.038194201
1862585,107.4,-3.9,23.26310702,113.5243103,-1.4698,-2.6602,3.039239392,3,1688527483,25,-0.039239392
1862585,107.4,-3.9,23.26310691,113.5243101,-1.4702,-2.661,3.040133063,3,1688527483,25,-0.040133063
1862585,107.4,-3.9,23.2631068,113.5243099,-1.4684,-2.661,3.039262996,3,1688527483,25,-0.039262996
1862585,107.4,-3.9,23.2631067,113.5243097,-1.4694,-2.661,3.039746266,3,1688527483,25,-0.039746266
1862764,107.4,-3.9,23.26310659,113.5243095,-1.4677,-2.6609,3.038837294,3,1688527483,21.5,-0.038837294
1862764,107.4,-3.9,23.26310649,113.5243093,-1.4683,-2.6596,3.037988981,3,1688527483,21.5,-0.037988981
1862764,107.4,-3.9,23.26310638,113.524309,-1.4703,-2.6605,3.039743795,3,1688527483,21.5,-0.039743795
1862764,107.4,-3.9,23.26310627,113.5243088,-1.4687,-2.6625,3.040721286,3,1688527483,21.5,-0.040721286
1862764,107.4,-3.9,23.26310617,113.5243086,-1.4686,-2.6617,3.039972508,3,1688527483,21.5,-0.039972508
1862764,107.4,-3.9,23.26310606,113.5243084,-1.4699,-2.6614,3.040338134,3,1688527483,21.5,-0.040338134
1862764,107.4,-3.9,23.26310596,113.5243082,-1.4697,-2.6631,3.041729722,3,1688527483,21.5,-0.041729722
1862764,107.4,-3.9,23.26310585,113.524308,-1.4709,-2.6628,3.042047115,3,1688527483,21.5,-0.042047115
1862764,107.4,-3.9,23.26310574,113.5243078,-1.4717,-2.6625,3.042171451,3,1688527483,21.5,-0.042171451
1862952,107.6,-3.9,23.26310564,113.5243076,-1.4695,-2.6622,3.040845128,3,1688527483,21,-0.040845128
1862952,107.6,-3.9,23.26310553,113.5243074,-1.4712,-2.6639,3.043155049,3,1688527483,21,-0.043155049
1862952,107.6,-3.9,23.26310542,113.5243072,-1.4729,-2.6633,3.043452201,3,1688527483,21,-0.043452201
1862952,107.6,-3.9,23.26310532,113.524307,-1.4708,-2.6621,3.041386041,3,1688527483,21,-0.041386041
1862952,107.6,-3.9,23.26310521,113.5243068,-1.472,-2.6624,3.042229078,3,1688527483,21,-0.042229078
1862952,107.6,-3.9,23.2631051,113.5243065,-1.472,-2.6623,3.042141563,3,1688527483,21,-0.042141563
1862952,107.6,-3.9,23.263105,113.5243063,-1.4727,-2.6621,3.042305327,3,1688527483,21,-0.042305327
1862952,107.6,-3.9,23.26310489,113.5243061,-1.475,-2.6622,3.043506833,3,1688527483,21,-0.043506833
1862952,107.6,-3.9,23.26310479,113.5243059,-1.4748,-2.6621,3.043322436,3,1688527483,21,-0.043322436
1862952,107.6,-3.9,23.26310468,113.5243057,-1.4751,-2.6619,3.043292891,3,1688527483,21,-0.043292891
1863148,108,-3.9,23.26310457,113.5243055,-1.4757,-2.6614,3.043146472,3,1688527483,27.5,-0.043146472
1863148,108,-3.9,23.26310447,113.5243053,-1.4771,-2.6629,3.045137242,3,1688527483,27.5,-0.045137242
1863148,108,-3.9,23.26310436,113.5243051,-1.4782,-2.661,3.044009895,3,1688527483,27.5,-0.044009895
1863148,108,-3.9,23.26310425,113.5243049,-1.4785,-2.6622,3.045204606,3,1688527483,27.5,-0.045204606
1863148,108,-3.9,23.26310415,113.5243047,-1.4776,-2.6628,3.045292367,3,1688527483,27.5,-0.045292367
1863148,108,-3.9,23.26310404,113.5243045,-1.4786,-2.6623,3.04534058,3,1688527483,27.5,-0.04534058
1863148,108,-3.9,23.26310393,113.5243043,-1.4799,-2.6614,3.045185375,3,1688527483,27.5,-0.045185375
1863148,108,-3.9,23.26310383,113.524304,-1.4803,-2.6617,3.045641965,3,1688527483,27.5,-0.045641965
1863148,108,-3.9,23.26310372,113.5243038,-1.4798,-2.6623,3.045923395,3,1688527483,27.5,-0.045923395
1863148,108,-3.9,23.26310361,113.5243036,-1.4779,-2.6617,3.044476195,3,1688527483,27.5,-0.044476195
1863148,108,-3.9,23.26310351,113.5243034,-1.4786,-2.6632,3.04612741,3,1688527483,27.5,-0.04612741
1863326,108.4,-4.1,23.2631034,113.5243032,-1.4788,-2.6616,3.044825775,3,1688527483,26,-0.044825775
1863326,108.4,-4.1,23.26310329,113.524303,-1.4792,-2.6642,3.047292943,3,1688527483,26,-0.047292943
1863326,108.4,-4.1,23.26310319,113.5243028,-1.4783,-2.6639,3.046593852,3,1688527483,26,-0.046593852
1863326,108.4,-4.1,23.26310308,113.5243026,-1.477,-2.6652,3.047100267,3,1688527483,26,-0.047100267
1863326,108.4,-4.1,23.26310297,113.5243024,-1.4773,-2.6641,3.046283654,3,1688527483,26,-0.046283654
1863326,108.4,-4.1,23.26310287,113.5243022,-1.476,-2.665,3.04644071,3,1688527483,26,-0.04644071
1863326,108.4,-4.1,23.26310276,113.524302,-1.473,-2.6657,3.045601006,3,1688527483,26,-0.045601006
1863326,108.4,-4.1,23.26310266,113.5243018,-1.4714,-2.6662,3.045265243,3,1688527483,26,-0.045265243
1863511,108.6,-4.1,23.26310255,113.5243016,-1.4704,-2.6661,3.044694627,3,1688527483,19,-0.044694627
1863511,108.6,-4.1,23.26310244,113.5243013,-1.4697,-2.6657,3.044006337,3,1688527483,19,-0.044006337
1863511,108.6,-4.1,23.26310234,113.5243011,-1.4678,-2.6677,3.044841561,3,1688527483,19,-0.044841561
1863511,108.6,-4.1,23.26310223,113.5243009,-1.4652,-2.6691,3.044816226,3,1688527483,19,-0.044816226
1863511,108.6,-4.1,23.26310213,113.5243007,-1.4632,-2.6691,3.043854308,3,1688527483,19,-0.043854308
1863511,108.6,-4.1,23.26310202,113.5243005,-1.4632,-2.671,3.04552052,3,1688527483,19,-0.04552052
1863511,108.6,-4.1,23.26310192,113.5243003,-1.4628,-2.6709,3.045240656,3,1688527483,19,-0.045240656
1863511,108.6,-4.1,23.26310181,113.5243001,-1.461,-2.6707,3.044200961,3,1688527483,19,-0.044200961
1863683,108.6,-4.1,23.2631017,113.5242999,-1.4601,-2.6711,3.044120106,3,1688527483,21,-0.044120106
1863683,108.6,-4.1,23.2631016,113.5242997,-1.4597,-2.6723,3.044981343,3,1688527483,21,-0.044981343
1863683,108.6,-4.1,23.26310149,113.5242995,-1.4592,-2.6727,3.045092762,3,1688527483,21,-0.045092762
1863683,108.6,-4.1,23.26310139,113.5242993,-1.4611,-2.671,3.044512146,3,1688527483,21,-0.044512146
1863683,108.6,-4.1,23.26310128,113.524299,-1.461,-2.6711,3.04455189,3,1688527483,21,-0.04455189
1863683,108.6,-4.1,23.26310118,113.5242988,-1.4608,-2.6712,3.044543657,3,1688527483,21,-0.044543657
1863683,108.6,-4.1,23.26310107,113.5242986,-1.4611,-2.6717,3.045126286,3,1688527483,21,-0.045126286
1863683,108.6,-4.1,23.26310097,113.5242984,-1.4618,-2.6697,3.043707826,3,1688527483,21,-0.043707826
1863683,108.6,-4.1,23.26310086,113.5242982,-1.4628,-2.6681,3.042785147,3,1688527483,21,-0.042785147
1863683,108.6,-4.1,23.26310076,113.524298,-1.4647,-2.6701,3.045452364,3,1688527483,21,-0.045452364
1863862,109,-4.1,23.26310065,113.5242978,-1.4648,-2.6683,3.043922458,3,1688527483,26,-0.043922458
1863862,109,-4.1,23.26310055,113.5242976,-1.4651,-2.668,3.043803872,3,1688527483,26,-0.043803872
1863862,109,-4.1,23.26310044,113.5242974,-1.4679,-2.668,3.045152609,3,1688527483,26,-0.045152609
1863862,109,-4.1,23.26310033,113.5242972,-1.4667,-2.6673,3.043960936,3,1688527483,26,-0.043960936
1863862,109,-4.1,23.26310023,113.524297,-1.468,-2.6667,3.044061906,3,1688527483,26,-0.044061906
1863862,109,-4.1,23.26310012,113.5242968,-1.4689,-2.6654,3.043357417,3,1688527483,26,-0.043357417
1863862,109,-4.1,23.26310002,113.5242965,-1.4691,-2.6668,3.044680123,3,1688527483,26,-0.044680123
1863862,109,-4.1,23.26309991,113.5242963,-1.4708,-2.6651,3.044012262,3,1688527483,26,-0.044012262
1863862,109,-4.1,23.26309981,113.5242961,-1.4719,-2.6656,3.044981604,3,1688527483,26,-0.044981604
1863862,109,-4.1,23.2630997,113.5242959,-1.4711,-2.6651,3.044157227,3,1688527483,26,-0.044157227
1863862,109,-4.1,23.26309959,113.5242957,-1.4714,-2.6638,3.043164209,3,1688527483,26,-0.043164209
1864035,109.2,-3.9,23.26309949,113.5242955,-1.4718,-2.6647,3.044145419,3,1688527484,21.5,-0.044145419
1864035,109.2,-3.9,23.26309938,113.5242953,-1.4704,-2.6645,3.043293678,3,1688527484,21.5,-0.043293678
1864035,109.2,-3.9,23.26309928,113.5242951,-1.4725,-2.664,3.04387126,3,1688527484,21.5,-0.04387126
1864035,109.2,-3.9,23.26309917,113.5242949,-1.4725,-2.6635,3.043433669,3,1688527484,21.5,-0.043433669
1864035,109.2,-3.9,23.26309906,113.5242947,-1.4718,-2.6635,3.043095051,3,1688527484,21.5,-0.043095051
1864035,109.2,-3.9,23.26309896,113.5242945,-1.472,-2.6642,3.043804468,3,1688527484,21.5,-0.043804468
1864035,109.2,-3.9,23.26309885,113.5242943,-1.4716,-2.6638,3.043260916,3,1688527484,21.5,-0.043260916
1864035,109.2,-3.9,23.26309875,113.524294,-1.472,-2.6629,3.042666661,3,1688527484,21.5,-0.042666661
1864035,109.2,-3.9,23.26309864,113.5242938,-1.4734,-2.6645,3.044744293,3,1688527484,21.5,-0.044744293
1864220,108.8,-3.7,23.26309853,113.5242936,-1.473,-2.6647,3.044725782,3,1688527484,12,-0.044725782
1864220,108.8,-3.7,23.26309843,113.5242934,-1.473,-2.664,3.044113171,3,1688527484,12,-0.044113171
1864220,108.8,-3.7,23.26309832,113.5242932,-1.4733,-2.6645,3.044695903,3,1688527484,12,-0.044695903
1864220,108.8,-3.7,23.26309821,113.524293,-1.4733,-2.6642,3.044433368,3,1688527484,12,-0.044433368
1864220,108.8,-3.7,23.26309811,113.5242928,-1.4732,-2.6638,3.044034934,3,1688527484,12,-0.044034934
1864220,108.8,-3.7,23.263098,113.5242926,-1.4732,-2.6648,3.044910061,3,1688527484,12,-0.044910061
1864220,108.8,-3.7,23.2630979,113.5242924,-1.4736,-2.6644,3.044753573,3,1688527484,12,-0.044753573
1864220,108.8,-3.7,23.26309779,113.5242922,-1.4726,-2.6647,3.044532288,3,1688527484,12,-0.044532288
1864220,108.8,-3.7,23.26309768,113.524292,-1.4726,-2.6657,3.045407567,3,1688527484,12,-0.045407567
1864394,109.4,-4.1,23.26309758,113.5242918,-1.4708,-2.6653,3.044187368,3,1688527484,17,-0.044187368
1864394,109.4,-4.1,23.26309747,113.5242915,-1.4702,-2.6663,3.044773182,3,1688527484,17,-0.044773182
1864394,109.4,-4.1,23.26309737,113.5242913,-1.4706,-2.6665,3.045141476,3,1688527484,17,-0.045141476
1864394,109.4,-4.1,23.26309726,113.5242911,-1.4702,-2.6687,3.046875076,3,1688527484,17,-0.046875076
1864394,109.4,-4.1,23.26309715,113.5242909,-1.4711,-2.6674,3.046171034,3,1688527484,17,-0.046171034
1864394,109.4,-4.1,23.26309705,113.5242907,-1.4698,-2.6677,3.045806187,3,1688527484,17,-0.045806187
1864394,109.4,-4.1,23.26309694,113.5242905,-1.4692,-2.6694,3.047005907,3,1688527484,17,-0.047005907
1864394,109.4,-4.1,23.26309684,113.5242903,-1.4687,-2.6679,3.045450722,3,1688527484,17,-0.045450722
1864394,109.4,-4.1,23.26309673,113.5242901,-1.4684,-2.6696,3.046795484,3,1688527484,17,-0.046795484
1864394,109.4,-4.1,23.26309662,113.5242899,-1.47,-2.6698,3.047742122,3,1688527484,17,-0.047742122
1864394,109.4,-4.1,23.26309652,113.5242897,-1.4711,-2.6702,3.048623173,3,1688527484,17,-0.048623173
1864574,110,-4.1,23.26309641,113.5242895,-1.4701,-2.6691,3.047177189,3,1688527484,22,-0.047177189
1864574,110,-4.1,23.26309631,113.5242893,-1.4695,-2.6697,3.047413385,3,1688527484,22,-0.047413385
1864574,110,-4.1,23.2630962,113.524289,-1.4698,-2.6713,3.048959778,3,1688527484,22,-0.048959778
1864574,110,-4.1,23.26309609,113.5242888,-1.4711,-2.6702,3.048623173,3,1688527484,22,-0.048623173
1864574,110,-4.1,23.26309599,113.5242886,-1.4721,-2.6704,3.049280992,3,1688527484,22,-0.049280992
1864574,110,-4.1,23.26309588,113.5242884,-1.4723,-2.6698,3.048852133,3,1688527484,22,-0.048852133
1864574,110,-4.1,23.26309578,113.5242882,-1.4728,-2.6701,3.049356301,3,1688527484,22,-0.049356301
1864574,110,-4.1,23.26309567,113.524288,-1.4716,-2.6714,3.049915494,3,1688527484,22,-0.049915494
1864574,110,-4.1,23.26309556,113.5242878,-1.4723,-2.67,3.049027269,3,1688527484,22,-0.049027269
1864754,110.2,-3.9,23.26309546,113.5242876,-1.4729,-2.6704,3.049667288,3,1688527484,25.5,-0.049667288
1864754,110.2,-3.9,23.26309535,113.5242874,-1.4742,-2.6724,3.052046428,3,1688527484,25.5,-0.052046428
1864754,110.2,-3.9,23.26309524,113.5242872,-1.4744,-2.6719,3.051705256,3,1688527484,25.5,-0.051705256
1864754,110.2,-3.9,23.26309514,113.524287,-1.4736,-2.6721,3.051493957,3,1688527484,25.5,-0.051493957
1864754,110.2,-3.9,23.26309503,113.5242867,-1.4733,-2.6709,3.050298297,3,1688527484,25.5,-0.050298297
1864754,110.2,-3.9,23.26309493,113.5242865,-1.4733,-2.6727,3.051874535,3,1688527484,25.5,-0.051874535
1864754,110.2,-3.9,23.26309482,113.5242863,-1.4739,-2.6721,3.051638842,3,1688527484,25.5,-0.051638842
1864754,110.2,-3.9,23.26309471,113.5242861,-1.4746,-2.6731,3.052852563,3,1688527484,25.5,-0.052852563
1864944,110.6,-3.9,23.26309461,113.5242859,-1.4748,-2.6727,3.052598947,3,1688527484,23,-0.052598947
1864944,110.6,-3.9,23.2630945,113.5242857,-1.4755,-2.6723,3.052587024,3,1688527484,23,-0.052587024
1864944,110.6,-3.9,23.26309439,113.5242855,-1.4753,-2.672,3.052227726,3,1688527484,23,-0.052227726
1864944,110.6,-3.9,23.26309429,113.5242853,-1.4727,-2.6719,3.050884282,3,1688527484,23,-0.050884282
1864944,110.6,-3.9,23.26309418,113.5242851,-1.4733,-2.6734,3.052487584,3,1688527484,23,-0.052487584
1864944,110.6,-3.9,23.26309408,113.5242849,-1.4746,-2.6723,3.052152101,3,1688527484,23,-0.052152101
1864944,110.6,-3.9,23.26309397,113.5242847,-1.4746,-2.6722,3.052064547,3,1688527484,23,-0.052064547
1864944,110.6,-3.9,23.26309386,113.5242844,-1.475,-2.6734,3.053308461,3,1688527484,23,-0.053308461
1864944,110.6,-3.9,23.26309376,113.5242842,-1.4726,-2.674,3.052675345,3,1688527484,23,-0.052675345
1864944,110.6,-3.9,23.26309365,113.524284,-1.4711,-2.6739,3.051864417,3,1688527484,23,-0.051864417
1865134,110.6,-3.9,23.26309354,113.5242838,-1.4727,-2.6748,3.053424361,3,1688527484,16,-0.053424361
1865134,110.6,-3.9,23.26309344,113.5242836,-1.4727,-2.6743,3.052986371,3,1688527484,16,-0.052986371
1865134,110.6,-3.9,23.26309333,113.5242834,-1.472,-2.675,3.053262026,3,1688527484,16,-0.053262026
1865134,110.6,-3.9,23.26309323,113.5242832,-1.4721,-2.6761,3.054273992,3,1688527484,16,-0.054273992
1865134,110.6,-3.9,23.26309312,113.524283,-1.4707,-2.6753,3.05289839,3,1688527484,16,-0.05289839
1865134,110.6,-3.9,23.26309301,113.5242828,-1.472,-2.6744,3.052736373,3,1688527484,16,-0.052736373
1865134,110.6,-3.9,23.26309291,113.5242826,-1.4716,-2.675,3.053069203,3,1688527484,16,-0.053069203
1865134,110.6,-3.9,23.2630928,113.5242824,-1.4706,-2.6754,3.052937851,3,1688527484,16,-0.052937851
1865134,110.6,-3.9,23.26309269,113.5242822,-1.472,-2.6742,3.052561161,3,1688527484,16,-0.052561161
1865314,111,-3.9,23.26309259,113.5242819,-1.4729,-2.6753,3.053958824,3,1688527484,19.5,-0.053958824
1865314,111,-3.9,23.26309248,113.5242817,-1.4716,-2.674,3.052193074,3,1688527484,19.5,-0.052193074
1865314,111,-3.9,23.26309238,113.5242815,-1.4725,-2.6737,3.05236432,3,1688527484,19.5,-0.05236432
1865314,111,-3.9,23.26309227,113.5242813,-1.4725,-2.6729,3.051663589,3,1688527484,19.5,-0.051663589
1865314,111,-3.9,23.26309216,113.5242811,-1.4728,-2.6741,3.052859422,3,1688527484,19.5,-0.052859422
1865314,111,-3.9,23.26309206,113.5242809,-1.474,-2.6733,3.052737933,3,1688527484,19.5,-0.052737933
1865314,111,-3.9,23.26309195,113.5242807,-1.4749,-2.6738,3.053610396,3,1688527484,19.5,-0.053610396
1865314,111,-3.9,23.26309184,113.5242805,-1.4741,-2.673,3.052523515,3,1688527484,19.5,-0.052523515
1865314,111,-3.9,23.26309174,113.5242803,-1.4746,-2.6725,3.052327212,3,1688527484,19.5,-0.052327212
1865314,111,-3.9,23.26309163,113.5242801,-1.474,-2.6726,3.052124958,3,1688527484,19.5,-0.052124958
1865488,111.4,-3.9,23.26309152,113.5242799,-1.4747,-2.672,3.05193776,3,1688527484,20,-0.05193776
1865488,111.4,-3.9,23.26309142,113.5242796,-1.4763,-2.6727,3.053323923,3,1688527484,20,-0.053323923
1865488,111.4,-3.9,23.26309131,113.5242794,-1.4759,-2.6721,3.052605317,3,1688527484,20,-0.052605317
1865488,111.4,-3.9,23.2630912,113.5242792,-1.475,-2.6705,3.050769616,3,1688527484,20,-0.050769616
1865488,111.4,-3.9,23.2630911,113.524279,-1.4749,-2.6717,3.051771764,3,1688527484,20,-0.051771764
1865488,111.4,-3.9,23.26309099,113.5242788,-1.4753,-2.6715,3.051790022,3,1688527484,20,-0.051790022
1865488,111.4,-3.9,23.26309088,113.5242786,-1.477,-2.671,3.052174635,3,1688527484,20,-0.052174635
1865488,111.4,-3.9,23.26309078,113.5242784,-1.477,-2.6717,3.052787233,3,1688527484,20,-0.052787233
1865488,111.4,-3.9,23.26309067,113.5242782,-1.4768,-2.6722,3.053128081,3,1688527484,20,-0.053128081
1865488,111.4,-3.9,23.26309056,113.524278,-1.4753,-2.6731,3.053190741,3,1688527484,20,-0.053190741
1865488,111.4,-3.9,23.26309046,113.5242778,-1.4759,-2.6723,3.052780388,3,1688527484,20,-0.052780388
1865667,111.8,-3.7,23.26309035,113.5242776,-1.4754,-2.6721,3.052363604,3,1688527484,15.5,-0.052363604
1865667,111.8,-3.7,23.26309024,113.5242773,-1.4759,-2.6705,3.051204854,3,1688527484,15.5,-0.051204854
1865667,111.8,-3.7,23.26309014,113.5242771,-1.4765,-2.6725,3.053245568,3,1688527484,15.5,-0.053245568
1865667,111.8,-3.7,23.26309003,113.5242769,-1.4751,-2.6709,3.051168107,3,1688527484,15.5,-0.051168107
1865667,111.8,-3.7,23.26308992,113.5242767,-1.4744,-2.6721,3.051880366,3,1688527484,15.5,-0.051880366
